id_cliente,fecha_compra,factura_id,cantidad,monto,segmento_cliente,pais,canal_compra
218,2023-04-27,1306,5,3794.39,Medio,Alemania,Online
218,2024-01-21,1307,2,1206.04,Medio,Alemania,Tienda física
218,2024-05-15,1308,3,1996.4,Medio,Alemania,Online
218,2024-06-04,1309,3,2508.86,Medio,Alemania,Tienda física
218,2024-11-08,1310,7,4931.09,Medio,Alemania,Online
218,2024-12-26,1311,8,6178.04,Medio,Alemania,Online
219,2023-03-05,1312,4,1147.79,Ocasional,España,Online
220,2023-10-01,1313,4,967.64,Ocasional,Italia,Online
220,2023-11-16,1314,8,1661.1,Ocasional,Italia,Tienda física
221,2023-01-11,1315,2,1156.82,Medio,Francia,Online
221,2023-04-12,1316,9,5116.43,Medio,Francia,Online
221,2023-06-15,1317,5,4228.86,Medio,Francia,Online
221,2023-10-28,1318,9,6156.67,Medio,Francia,Tienda física
221,2024-01-27,1319,2,1415.24,Medio,Francia,Online
221,2024-02-29,1320,9,4704.1,Medio,Francia,Tienda física
221,2024-06-27,1321,5,2551.16,Medio,Francia,Online
221,2024-08-29,1322,3,2206.25,Medio,Francia,Online
221,2024-12-29,1323,4,3065.43,Medio,Francia,Tienda física
222,2023-03-29,1324,9,3273.68,Ocasional,Reino Unido,Online
223,2023-02-15,1325,9,4626.85,Medio,Francia,Tienda física
223,2023-03-27,1326,2,1428.39,Medio,Francia,Tienda física
223,2023-11-06,1327,4,2377.51,Medio,Francia,Online
223,2024-04-07,1328,6,4592.44,Medio,Francia,Tienda física
223,2024-08-14,1329,9,0.0,Medio,Francia,Tienda física
223,2024-11-02,1330,2,1279.5,Medio,Francia,Online
224,2023-01-02,1331,6,4170.07,Medio,Italia,Tienda física
224,2023-08-30,1332,9,5534.43,Medio,Italia,Online
224,2024-12-14,1333,7,6169.05,Medio,Italia,Tienda física
225,2024-08-11,1334,4,1119.94,Ocasional,Italia,Online
226,2023-01-07,1335,7,8586.78,Frecuente,Francia,Tienda física
226,2023-01-09,1336,2,3666.37,Frecuente,Francia,Tienda física
226,2023-03-14,1337,4,9733.67,Frecuente,Francia,Tienda física
226,2023-03-25,1338,3,6462.0,Frecuente,Francia,Tienda física
226,2023-03-25,1339,1,2979.77,Frecuente,Francia,Online
226,2023-03-31,1340,7,18845.68,Frecuente,Francia,Online
226,2023-04-13,1341,1,2794.79,Frecuente,Francia,Tienda física
226,2023-04-16,1342,2,,Frecuente,Francia,Online
226,2023-04-21,1343,7,14358.62,Frecuente,Francia,Online
226,2023-05-02,1344,3,7192.35,Frecuente,Francia,Online
226,2023-05-23,1345,2,3519.74,Frecuente,Francia,Online
226,2023-06-15,1346,3,6396.89,Frecuente,Francia,Tienda física
226,2023-07-13,1347,4,4575.12,Frecuente,Francia,Tienda física
226,2023-08-11,1348,6,17049.9,Frecuente,Francia,Online
226,2023-09-08,1349,4,4291.41,Frecuente,Francia,Online
226,2023-09-21,1350,2,2494.52,Frecuente,Francia,Online
226,2023-11-01,1351,8,17657.81,Frecuente,Francia,Online
226,2023-11-13,1352,8,,Frecuente,Francia,Online
226,2023-11-14,1353,7,9232.22,Frecuente,Francia,Tienda física
226,2023-11-14,1354,4,9165.62,Frecuente,Francia,Online
226,2023-12-25,1355,7,19827.12,Frecuente,Francia,Tienda física
226,2024-01-05,1356,2,4126.1,Frecuente,Francia,Tienda física
226,2024-01-18,1357,9,10039.1,Frecuente,Francia,Tienda física
226,2024-02-20,1358,7,16856.41,Frecuente,Francia,Online
226,2024-03-03,1359,5,8516.82,Frecuente,Francia,Online
226,2024-04-03,1360,1,0.0,Frecuente,Francia,Tienda física
226,2024-07-06,1361,5,11369.02,Frecuente,Francia,Online
226,2024-09-26,1362,5,13194.68,Frecuente,Francia,Tienda física
226,2024-11-16,1363,5,14881.18,Frecuente,Francia,Tienda física
226,2024-11-20,1364,8,15771.38,Frecuente,Francia,Tienda física
226,2024-12-16,1365,8,10931.16,Frecuente,Francia,Tienda física
227,2023-01-22,1366,9,2325.55,Ocasional,Italia,Online
227,2023-11-10,1367,4,1075.6,Ocasional,Italia,Tienda física
228,2023-05-07,1368,4,0.0,Ocasional,Italia,Online
229,2023-01-12,1369,1,330.44,Ocasional,Reino Unido,Tienda física
229,2023-01-14,1370,5,1635.32,Ocasional,Reino Unido,Online
230,2023-05-02,1371,6,3552.77,Medio,España,Online
230,2023-05-27,1372,6,4166.04,Medio,España,Tienda física
230,2023-08-31,1373,4,3280.79,Medio,España,Online
230,2023-10-28,1374,4,3470.79,Medio,España,Online
230,2023-12-22,1375,9,,Medio,España,Online
230,2024-06-20,1376,2,1140.36,Medio,España,Online
230,2024-07-20,1377,8,5466.85,Medio,España,Tienda física
231,2024-09-22,1378,1,363.53,Ocasional,Reino Unido,Online
232,2023-11-03,1379,1,221.85,Ocasional,Reino Unido,Online
232,2024-08-16,1380,6,1698.38,Ocasional,Reino Unido,Online
233,2023-01-24,1381,7,20529.25,Frecuente,Estados Unidos,Online
233,2023-02-04,1382,8,9198.91,Frecuente,Estados Unidos,Online
233,2023-02-28,1383,3,3617.54,Frecuente,Estados Unidos,Tienda física
233,2023-04-03,1384,1,1439.29,Frecuente,Estados Unidos,Tienda física
233,2023-06-01,1385,7,18653.89,Frecuente,Estados Unidos,Online
233,2023-06-08,1386,4,4216.15,Frecuente,Estados Unidos,Online
233,2023-07-26,1387,6,0.0,Frecuente,Estados Unidos,Tienda física
233,2023-09-07,1388,1,1388.26,Frecuente,Estados Unidos,Tienda física
233,2023-11-08,1389,9,12927.0,Frecuente,Estados Unidos,Tienda física
233,2023-11-28,1390,3,3555.82,Frecuente,Estados Unidos,Tienda física
233,2023-12-18,1391,1,2722.7,Frecuente,Estados Unidos,Tienda física
233,2023-12-19,1392,1,1519.42,Frecuente,Estados Unidos,Online
233,2023-12-30,1393,8,20965.81,Frecuente,Estados Unidos,Tienda física
233,2024-01-17,1394,8,12465.68,Frecuente,Estados Unidos,Tienda física
233,2024-02-08,1395,6,10095.97,Frecuente,Estados Unidos,Tienda física
233,2024-02-24,1396,2,5120.08,Frecuente,Estados Unidos,Tienda física
233,2024-03-20,1397,3,5559.9,Frecuente,Estados Unidos,Online
233,2024-05-30,1398,3,7170.95,Frecuente,Estados Unidos,Tienda física
233,2024-06-15,1399,2,4994.95,Frecuente,Estados Unidos,Online
233,2024-07-02,1400,4,7749.8,Frecuente,Estados Unidos,Tienda física
233,2024-07-15,1401,1,1482.63,Frecuente,Estados Unidos,Online
233,2024-08-30,1402,8,8331.02,Frecuente,Estados Unidos,Tienda física
233,2024-09-08,1403,1,1434.0,Frecuente,Estados Unidos,Online
233,2024-10-04,1404,5,11178.08,Frecuente,Estados Unidos,Tienda física
233,2024-10-23,1405,4,7424.25,Frecuente,Estados Unidos,Online
233,2024-11-19,1406,2,5969.98,Frecuente,Estados Unidos,Tienda física
233,2024-12-14,1407,1,1347.67,Frecuente,Estados Unidos,Online
233,2024-12-25,1408,5,10603.47,Frecuente,Estados Unidos,Online
234,2023-12-01,1409,7,2597.74,Ocasional,Estados Unidos,Tienda física
234,2024-07-31,1410,5,1698.26,Ocasional,Estados Unidos,Tienda física
235,2023-10-22,1411,6,2351.06,Ocasional,Italia,Tienda física
235,2024-01-06,1412,6,1769.1,Ocasional,Italia,Tienda física
236,2023-01-21,1413,9,6148.67,Medio,Alemania,Online
236,2023-08-25,1414,5,2936.26,Medio,Alemania,Tienda física
236,2023-09-25,1415,6,0.0,Medio,Alemania,Online
236,2024-06-03,1416,3,2180.37,Medio,Alemania,Tienda física
236,2024-06-13,1417,7,4938.98,Medio,Alemania,Online
236,2024-07-05,1418,3,2279.79,Medio,Alemania,Online
236,2024-10-04,1419,8,5317.19,Medio,Alemania,Online
237,2023-01-02,1420,3,1803.82,Medio,Reino Unido,Tienda física
237,2023-10-20,1421,2,1270.07,Medio,Reino Unido,Online
237,2023-10-25,1422,3,2129.71,Medio,Reino Unido,Tienda física
237,2023-11-30,1423,1,699.93,Medio,Reino Unido,Tienda física
237,2024-01-10,1424,4,3213.99,Medio,Reino Unido,Tienda física
237,2024-06-09,1425,1,881.04,Medio,Reino Unido,Online
237,2024-07-06,1426,9,,Medio,Reino Unido,Tienda física
237,2024-08-21,1427,6,3999.38,Medio,Reino Unido,Online
238,2023-01-14,1428,7,0.0,Medio,Francia,Online
238,2023-03-25,1429,4,2616.54,Medio,Francia,Tienda física
238,2023-08-19,1430,5,3816.78,Medio,Francia,Online
238,2024-01-16,1431,8,4181.89,Medio,Francia,Online
238,2024-05-18,1432,4,2136.51,Medio,Francia,Tienda física
238,2024-09-14,1433,3,1898.61,Medio,Francia,Tienda física
239,2023-01-28,1434,7,2122.97,Ocasional,Francia,Tienda física
239,2023-05-25,1435,9,3368.66,Ocasional,Francia,Tienda física
240,2023-09-18,1436,4,2472.55,Medio,Estados Unidos,Online
240,2023-10-28,1437,8,4534.44,Medio,Estados Unidos,Tienda física
240,2023-10-30,1438,6,4608.74,Medio,Estados Unidos,Online
240,2024-02-28,1439,2,1499.21,Medio,Estados Unidos,Online
240,2024-03-24,1440,8,6306.84,Medio,Estados Unidos,Online
240,2024-04-04,1441,7,5738.86,Medio,Estados Unidos,Online
240,2024-11-06,1442,1,757.44,Medio,Estados Unidos,Online
241,2023-09-27,1443,9,7817.63,Medio,Italia,Online
241,2024-08-14,1444,3,1931.96,Medio,Italia,Tienda física
241,2024-09-21,1445,9,6167.31,Medio,Italia,Online
241,2024-12-07,1446,5,3283.1,Medio,Italia,Tienda física
242,2023-09-14,1447,9,2454.27,Ocasional,Reino Unido,Online
242,2023-12-27,1448,9,2901.53,Ocasional,Reino Unido,Online
243,2024-05-27,1449,5,1453.53,Ocasional,España,Online
243,2024-11-13,1450,2,437.89,Ocasional,España,Tienda física
244,2023-04-17,1451,7,4593.87,Medio,Italia,Tienda física
244,2023-05-01,1452,1,663.0,Medio,Italia,Online
244,2023-06-14,1453,4,2472.94,Medio,Italia,Online
244,2023-07-23,1454,5,0.0,Medio,Italia,Tienda física
244,2023-10-11,1455,2,1477.65,Medio,Italia,Online
244,2023-11-01,1456,6,4948.22,Medio,Italia,Tienda física
244,2024-05-11,1457,2,1736.42,Medio,Italia,Online
244,2024-11-17,1458,4,3312.61,Medio,Italia,Tienda física
245,2023-06-05,1459,8,2259.68,Ocasional,Estados Unidos,Tienda física
245,2024-01-02,1460,4,0.0,Ocasional,Estados Unidos,Online
246,2023-09-08,1461,8,1918.29,Ocasional,Estados Unidos,Online
246,2023-11-30,1462,3,732.86,Ocasional,Estados Unidos,Online
247,2023-01-01,1463,7,10119.28,Frecuente,Italia,Tienda física
247,2023-01-08,1464,1,1950.38,Frecuente,Italia,Online
247,2023-01-12,1465,2,2361.72,Frecuente,Italia,Tienda física
247,2023-01-20,1466,5,13461.91,Frecuente,Italia,Online
247,2023-02-04,1467,8,9445.19,Frecuente,Italia,Tienda física
247,2023-02-08,1468,2,0.0,Frecuente,Italia,Tienda física
247,2023-02-28,1469,3,6059.95,Frecuente,Italia,Tienda física
247,2023-03-27,1470,3,4894.78,Frecuente,Italia,Tienda física
247,2023-04-29,1471,3,3355.95,Frecuente,Italia,Tienda física
247,2023-05-06,1472,7,10242.56,Frecuente,Italia,Tienda física
247,2023-05-09,1473,8,23344.11,Frecuente,Italia,Online
247,2023-05-31,1474,2,,Frecuente,Italia,Online
247,2023-06-10,1475,7,13378.24,Frecuente,Italia,Tienda física
247,2023-06-24,1476,3,3181.24,Frecuente,Italia,Online
247,2023-06-27,1477,4,9376.2,Frecuente,Italia,Online
247,2023-07-03,1478,2,3065.67,Frecuente,Italia,Online
247,2023-07-04,1479,3,6167.62,Frecuente,Italia,Online
247,2023-07-17,1480,9,13704.86,Frecuente,Italia,Online
247,2023-07-25,1481,7,19463.12,Frecuente,Italia,Online
247,2023-08-04,1482,1,2396.05,Frecuente,Italia,Tienda física
247,2023-08-05,1483,7,15481.83,Frecuente,Italia,Online
247,2023-08-11,1484,5,11750.03,Frecuente,Italia,Tienda física
247,2023-08-30,1485,8,21404.36,Frecuente,Italia,Online
247,2023-09-08,1486,7,7202.56,Frecuente,Italia,Tienda física
247,2023-10-03,1487,1,2853.58,Frecuente,Italia,Tienda física
247,2023-10-09,1488,3,8419.55,Frecuente,Italia,Tienda física
247,2023-10-21,1489,6,8466.5,Frecuente,Italia,Online
247,2023-11-02,1490,1,2004.8,Frecuente,Italia,Online
247,2023-11-04,1491,9,19927.08,Frecuente,Italia,Online
247,2023-12-02,1492,9,22179.03,Frecuente,Italia,Tienda física
247,2023-12-07,1493,9,9943.82,Frecuente,Italia,Tienda física
247,2023-12-18,1494,6,14021.06,Frecuente,Italia,Online
247,2023-12-24,1495,7,19780.47,Frecuente,Italia,Tienda física
247,2024-01-10,1496,3,0.0,Frecuente,Italia,Online
247,2024-01-19,1497,4,,Frecuente,Italia,Tienda física
247,2024-03-02,1498,5,0.0,Frecuente,Italia,Tienda física
247,2024-03-03,1499,7,8263.54,Frecuente,Italia,Tienda física
247,2024-04-29,1500,2,5045.8,Frecuente,Italia,Tienda física
247,2024-05-04,1501,4,9557.79,Frecuente,Italia,Online
247,2024-05-09,1502,5,8894.35,Frecuente,Italia,Tienda física
247,2024-05-09,1503,6,8616.6,Frecuente,Italia,Tienda física
247,2024-05-31,1504,9,21559.99,Frecuente,Italia,Online
247,2024-09-29,1505,7,9906.33,Frecuente,Italia,Online
247,2024-10-30,1506,7,9353.07,Frecuente,Italia,Online
247,2024-11-21,1507,5,10841.4,Frecuente,Italia,Tienda física
247,2024-11-23,1508,5,7133.5,Frecuente,Italia,Tienda física
248,2023-04-29,1509,4,1290.21,Ocasional,Francia,Online
249,2023-04-24,1510,9,3105.9,Ocasional,Italia,Online
249,2024-02-18,1511,8,2580.79,Ocasional,Italia,Tienda física
250,2023-10-30,1512,2,1654.27,Medio,Italia,Tienda física
250,2023-12-11,1513,4,2225.42,Medio,Italia,Online
250,2024-08-10,1514,4,3181.94,Medio,Italia,Online
250,2024-10-09,1515,8,4035.19,Medio,Italia,Online
251,2023-01-01,1516,2,539.05,Ocasional,España,Tienda física
252,2023-02-22,1517,8,6043.28,Medio,España,Online
252,2023-03-10,1518,2,1092.08,Medio,España,Tienda física
252,2023-08-08,1519,6,3374.32,Medio,España,Tienda física
252,2023-10-31,1520,3,2094.96,Medio,España,Tienda física
252,2023-12-27,1521,7,3744.57,Medio,España,Tienda física
252,2024-07-28,1522,3,0.0,Medio,España,Online
252,2024-08-24,1523,1,812.58,Medio,España,Tienda física
252,2024-12-04,1524,3,1706.51,Medio,España,Tienda física
253,2023-03-30,1525,5,1612.14,Ocasional,Francia,Tienda física
254,2024-08-11,1526,3,962.83,Ocasional,Francia,Online
255,2023-04-12,1527,3,2661.39,Medio,Francia,Tienda física
255,2023-11-20,1528,4,2766.95,Medio,Francia,Online
255,2024-01-16,1529,7,5184.96,Medio,Francia,Tienda física
255,2024-05-08,1530,4,2356.76,Medio,Francia,Tienda física
255,2024-09-01,1531,3,2182.79,Medio,Francia,Online
256,2024-03-29,1532,2,485.82,Ocasional,España,Online
257,2023-10-06,1533,2,422.89,Ocasional,España,Online
258,2024-10-02,1534,9,,Ocasional,Estados Unidos,Tienda física
259,2023-03-06,1535,2,1265.19,Medio,Alemania,Online
259,2023-03-17,1536,3,2641.52,Medio,Alemania,Tienda física
259,2023-05-23,1537,9,4527.25,Medio,Alemania,Tienda física
259,2024-03-30,1538,1,719.62,Medio,Alemania,Online
259,2024-08-23,1539,1,544.5,Medio,Alemania,Tienda física
259,2024-10-16,1540,3,1714.4,Medio,Alemania,Tienda física
259,2024-12-11,1541,5,3866.64,Medio,Alemania,Tienda física
259,2024-12-25,1542,1,645.82,Medio,Alemania,Tienda física
260,2024-04-17,1543,1,202.07,Ocasional,Estados Unidos,Online
260,2024-08-27,1544,2,501.0,Ocasional,Estados Unidos,Online
261,2023-10-18,1545,3,881.65,Ocasional,Reino Unido,Online
261,2024-05-11,1546,6,2057.84,Ocasional,Reino Unido,Online
262,2023-01-03,1547,7,4950.16,Medio,Italia,Online
262,2023-03-26,1548,5,4109.41,Medio,Italia,Tienda física
262,2023-09-24,1549,7,6283.25,Medio,Italia,Online
262,2024-09-13,1550,6,4760.6,Medio,Italia,Online
263,2024-03-25,1551,1,340.96,Ocasional,Italia,Tienda física
263,2024-03-29,1552,3,746.27,Ocasional,Italia,Online
264,2023-06-03,1553,3,918.15,Ocasional,Alemania,Online
265,2023-01-21,1554,3,6433.98,Frecuente,España,Tienda física
265,2023-02-12,1555,4,5786.95,Frecuente,España,Online
265,2023-04-27,1556,7,16975.36,Frecuente,España,Tienda física
265,2023-10-20,1557,3,5707.39,Frecuente,España,Tienda física
265,2023-10-27,1558,5,6791.93,Frecuente,España,Tienda física
265,2023-10-31,1559,7,14783.98,Frecuente,España,Online
265,2023-11-22,1560,7,7143.57,Frecuente,España,Tienda física
265,2023-12-02,1561,6,10621.92,Frecuente,España,Tienda física
265,2023-12-09,1562,4,6248.38,Frecuente,España,Tienda física
265,2023-12-30,1563,7,16605.34,Frecuente,España,Online
265,2024-02-11,1564,3,7135.86,Frecuente,España,Tienda física
265,2024-03-02,1565,8,19033.88,Frecuente,España,Online
265,2024-05-12,1566,1,2833.89,Frecuente,España,Online
265,2024-09-10,1567,4,11854.9,Frecuente,España,Tienda física
266,2024-12-15,1568,1,0.0,Ocasional,Italia,Tienda física
267,2023-05-21,1569,4,3366.86,Medio,Estados Unidos,Tienda física
267,2023-11-30,1570,2,0.0,Medio,Estados Unidos,Tienda física
267,2024-01-08,1571,1,502.19,Medio,Estados Unidos,Tienda física
267,2024-04-14,1572,7,5902.48,Medio,Estados Unidos,Online
267,2024-05-08,1573,6,3321.42,Medio,Estados Unidos,Tienda física
267,2024-07-17,1574,1,619.28,Medio,Estados Unidos,Tienda física
268,2023-01-02,1575,1,748.9,Medio,España,Tienda física
268,2023-04-16,1576,9,5471.17,Medio,España,Online
268,2023-05-24,1577,7,5525.65,Medio,España,Tienda física
268,2023-06-05,1578,5,3407.97,Medio,España,Tienda física
268,2023-10-18,1579,1,698.18,Medio,España,Online
268,2024-02-24,1580,9,7574.01,Medio,España,Online
268,2024-10-09,1581,3,,Medio,España,Tienda física
268,2024-10-19,1582,3,1940.68,Medio,España,Online
268,2024-10-31,1583,6,3426.38,Medio,España,Online
269,2023-03-31,1584,3,2226.4,Medio,Alemania,Online
269,2023-09-20,1585,5,4239.72,Medio,Alemania,Online
269,2023-12-11,1586,2,1062.42,Medio,Alemania,Tienda física
269,2023-12-16,1587,5,4192.52,Medio,Alemania,Tienda física
269,2023-12-17,1588,1,847.05,Medio,Alemania,Online
269,2024-04-03,1589,8,5913.81,Medio,Alemania,Tienda física
270,2023-06-08,1590,3,927.55,Ocasional,Italia,Online
271,2023-08-29,1591,5,1910.78,Ocasional,España,Online
271,2024-03-20,1592,7,2587.77,Ocasional,España,Online
272,2023-03-25,1593,5,4416.25,Medio,Italia,Online
272,2023-06-21,1594,8,5501.95,Medio,Italia,Online
272,2024-01-11,1595,8,0.0,Medio,Italia,Tienda física
272,2024-01-20,1596,7,5799.37,Medio,Italia,Online
272,2024-03-27,1597,5,4201.0,Medio,Italia,Online
272,2024-11-15,1598,7,6049.98,Medio,Italia,Online
273,2023-05-21,1599,3,1033.53,Ocasional,Estados Unidos,Online
274,2023-10-04,1600,2,512.7,Ocasional,Alemania,Tienda física
274,2024-12-26,1601,1,268.2,Ocasional,Alemania,Tienda física
275,2023-01-10,1602,9,2660.07,Ocasional,Italia,Online
275,2024-06-04,1603,6,2023.29,Ocasional,Italia,Tienda física
276,2024-08-06,1604,9,7184.34,Medio,Estados Unidos,Online
276,2024-09-28,1605,3,1597.78,Medio,Estados Unidos,Online
276,2024-11-12,1606,5,2782.9,Medio,Estados Unidos,Online
277,2023-06-03,1607,9,2391.43,Ocasional,Italia,Online
278,2023-02-19,1608,7,4921.42,Medio,Estados Unidos,Online
278,2023-03-01,1609,4,2157.43,Medio,Estados Unidos,Online
278,2023-06-16,1610,1,736.46,Medio,Estados Unidos,Tienda física
278,2024-06-14,1611,2,1600.94,Medio,Estados Unidos,Tienda física
278,2024-09-03,1612,2,1133.61,Medio,Estados Unidos,Online
278,2024-10-25,1613,4,3226.59,Medio,Estados Unidos,Tienda física
279,2024-03-14,1614,6,1378.85,Ocasional,España,Tienda física
279,2024-11-06,1615,4,1393.31,Ocasional,España,Tienda física
280,2024-07-14,1616,6,1646.35,Ocasional,Alemania,Tienda física
281,2024-09-22,1617,5,1944.22,Ocasional,España,Tienda física
281,2024-11-03,1618,7,2618.39,Ocasional,España,Online
282,2024-03-07,1619,9,2617.33,Ocasional,Italia,Tienda física
282,2024-10-16,1620,2,431.81,Ocasional,Italia,Tienda física
283,2023-03-18,1621,1,733.29,Medio,Alemania,Tienda física
283,2023-06-09,1622,2,1206.16,Medio,Alemania,Tienda física
283,2023-09-11,1623,9,6731.91,Medio,Alemania,Online
283,2023-11-16,1624,3,2216.7,Medio,Alemania,Online
283,2024-03-16,1625,5,4278.71,Medio,Alemania,Tienda física
283,2024-05-23,1626,4,2196.02,Medio,Alemania,Online
283,2024-06-06,1627,4,2372.75,Medio,Alemania,Tienda física
283,2024-08-12,1628,4,2790.21,Medio,Alemania,Online
283,2024-10-11,1629,4,2382.34,Medio,Alemania,Tienda física
284,2023-06-16,1630,1,596.05,Medio,Reino Unido,Tienda física
284,2023-10-07,1631,1,0.0,Medio,Reino Unido,Online
284,2024-01-09,1632,6,5229.5,Medio,Reino Unido,Online
284,2024-04-03,1633,8,,Medio,Reino Unido,Tienda física
284,2024-07-07,1634,5,3756.29,Medio,Reino Unido,Online
284,2024-09-28,1635,3,1843.51,Medio,Reino Unido,Online
284,2024-10-19,1636,3,2684.73,Medio,Reino Unido,Tienda física
285,2023-04-12,1637,6,3071.12,Medio,Reino Unido,Online
285,2023-08-06,1638,3,2339.59,Medio,Reino Unido,Tienda física
285,2023-10-15,1639,4,2731.48,Medio,Reino Unido,Online
285,2024-07-07,1640,4,0.0,Medio,Reino Unido,Tienda física
285,2024-08-02,1641,2,1181.19,Medio,Reino Unido,Tienda física
286,2023-02-05,1642,9,6980.43,Medio,Alemania,Tienda física
286,2023-03-11,1643,6,4641.03,Medio,Alemania,Tienda física
286,2023-03-14,1644,7,4437.12,Medio,Alemania,Online
286,2023-12-19,1645,6,4144.99,Medio,Alemania,Online
286,2023-12-19,1646,9,4733.91,Medio,Alemania,Online
286,2024-02-29,1647,8,5453.5,Medio,Alemania,Tienda física
286,2024-10-09,1648,3,2679.09,Medio,Alemania,Online
286,2024-11-06,1649,2,1781.87,Medio,Alemania,Online
287,2024-07-14,1650,1,364.43,Ocasional,España,Tienda física
288,2024-03-03,1651,6,0.0,Ocasional,Francia,Online
288,2024-05-31,1652,2,715.85,Ocasional,Francia,Online
289,2023-02-27,1653,6,4150.28,Medio,Alemania,Tienda física
